Unnamed: 0,Text,Source
10,nan,https://www.who.int/countries
11,full function applic necessari enabl javascript instruct enabl javascript web browser,https://www.who.int/countries
12,diseas outbreak news press releas featur 2019 director gener reiter commit ebola respons despit anoth attack 9 march 2019 director gener dr tedro adhanom ghebreyesu today visit ebola treatment centr butembo democrat republ congo attack arm group last week earlier today read statement express concern damag ebola treatment facil democrat republ congo 28 februari 2019 deepli concern recent attack médecin san frontierèr msf run ebola treatment centr 24 februari katwa 27 februari butembo drc partner work ensur safeti patient staff read press releas recommend composit influenza viru vaccin use 2019 2020 northern hemispher influenza season 21 februari 2019 period replac virus contain influenza vaccin necessari order vaccin effect due constant evolv natur influenza virus includ circul infect human programm care ebola survivor 20 februari 2019 everi month faustin kalivanda father four return beni gener hospit check routin check kalivanda surviv ebola treatment hospit novemb social scienc train enhanc commun engag health emerg 11 countri european region 6 februari 2019 socialnet train global initi first kind european region held bishkek kyrgyzstan 10 14 decemb 2018 read stori borno adamawa yobe state nigeria declar end cholera outbreak afro 21 januari 2019 synchron event commission health borno adamawa yobe state recent declar end cholera outbreak 2 week sinc last case detect read,https://www.who.int/countries
13,emerg grade 1 emerg chad djibouti kenya mali namibia viral hepat tanzania grade 1 singl multipl countri event minim public health consequ requir minim wco respons minim intern respons organiz extern support requir wco minim provis support wco coordin focal point region offic,https://www.who.int/countries
14,statement meet ihr emerg committe ebola viru diseas democrat republ congo 12 februari 2020 unanim view emerg committe ebola viru diseas outbreak democrat republ congo still constitut public health emerg intern concern pheic committe acknowledg revis risk ass put risk high nation region level low global level,https://www.who.int/countries
15,autocomplet result avail use arrow review enter select,https://www.who.int/countries
16,weekli epidemiolog record wer weekli epidemiolog record wer serv essenti instrument rapid accur dissemin epidemiolog inform case outbreak diseas intern health regul communic diseas public health import includ emerg emerg infect note reader world health organ recent start migrat web page toward new content manag system order navig smoother effici manner task howev complex expect week full migrat websit archiv weekli epidemiolog record wer complet apolog inconveni disrupt may encount meantim need access specif issu past wer plea contact u email email protect happi share relev pdf file mail subscript servic exist everi week provid electron mail tabl content wer togeth short epidemiolog bulletin subscrib send messag email protect subject field left blank bodi messag contain word subscrib wer reh request confirm sent repli mani thank advanc understand patienc wer team,https://www.who.int/countries
17,health emerg highlight issu health emerg highlight contain inform current humanitarian context health prioriti respons oper three four focu countri month issu also highlight polici work area health humantiarian action done partner event themat issu relat health emerg health emerg highlight 108 120 million covid 19 rapid antigen test low middl incom countri zero toler polici sexual exploit abus refuge scholarship displac due conflict share covid 19 experi deploy help refuge migrant lesvo fire burn camp fate hand educ child prevent zika support home base strategi reliev health facil africa strengthen cross border surveil eu deliv emerg life save suppli flood affect area nationwid measl campaign start octob expand covid 19 surveil system life save antitoxin deliv treat child diphtheria hiv prevent high burden set voluntari medic male circumcis covid 19 infect least 570 000 health worker kill 2 500 america live digit space behind scene effect transpar countri respons four week train novemb open applic health emerg highlight 107 toward equit access vaccin 172 countri multipl candid engag covax facil measl rubella elimin continu amid covid 19 strive keep health worker infect bay parent must continu vaccin child even covid 19 parent must continu vaccin child even covid 19 offici africa free wild polio coordin commun engag address fear misconcept yellow fever vaccin target save 1 6 million live ebola outbreak western democrat republ congo reach 104 case respond covid 19 region updat global fund appeal page health emerg highlight 106 20 tonn health suppli land beirut support survivor 4 august blast covid 19 interact timelin ever health care worker face doubl battl diseas conflict essenti polio vaccin campaign resum let covid 19 derail fight measl train staff deploy hard reach commun lot influenc blogger activist work manag misinform one patient recount experi covid 19 chanc help big deal onlin cours ensur access promot health save live migrant refuge annual report conting fund emerg covid 19 prepared respons health emerg highlight 105 one million patient recov covid 19 use experi polio programm respond covid 19 two million child receiv anti malaria medic respond covid 19 africa ebola case rise surpass previou outbreak provinc hepat crisi hope polio campaign resum go data softwar help trace covid 19 patient contact eu strengthen sudan covid 19 respons health system health emerg highlight 104 measl rubella elimin ahead 2023 target tripl threat covid 19 locust flood non communic diseas stori silent burden peopl strengthen influenza respons covid 19 respons rohingya camp 12 million peopl need aid 6 million displac live camp protect equip receiv combat malaria polio vaccin campaign resum strict covid 19 measur telephon counsel servic help deal covid 19 stress health emerg highlight 103 hero end ebola outbreak engag commun prepar covid 19 video cholera break 1 5 million mark almost quarter child iraq northeast syria airlift 80 ton emerg suppli track achiev 2020 global end tb strategi mileston ebola declar support survivor must continu stori hope refuge help tackl covid 19 pandem dengu case surg region highlight need mosquito control covid 19 ambassador programm assist diseas control south sulawesi health emerg highlight 102 bring medicin covid 19 suppli war torn countri latest wave ebola differ viru new report hiv prevent contracept servic must inclus integr medic camp kit use flu clinic new guidanc ensur ethnic group fair protect access health servic mother urg continu breastfeed health crise video unsung hero care covid 19 patient signific increas domest violenc across region health worker surviv covid 19 kill came stronger health emerg highlight 101 novel coronaviru 2019 ncov follow event happen brief mission china novel coronaviru outbreak mourn pas dr peter salama global health bright spot guid self help intervent improv refuge wellb humanitarian crise video goarn support earthquak respons eastern turkey drop global cholera case deliv emerg health suppli health facil tripoli libya video tech solut speed outbreak investig pacif measl outbreak respons updat put health woman child first south american chaco south east asia face increas vulner news ebola congo health emerg highlight 100 video pregnant mother babi surviv ebola worldwid surg dengu two three strain wild polio erad first time prequalifi ebola vaccin pave way use high risk countri video bring solar energi gaza partner join forc brazil elimin yellow fever epidem extrem weather strain vulner health system infograph syria health system glanc mental health need rise northeast nigeria first local case zika viru europ book invis rohingya crisi peopl health video simex health emerg highlight 99 emerg vaccin campaign launch respons world largest measl outbreak urg invest stop measl transmiss europ support sudan manag cholera outbreak shortfal health servic fund 250 000 syrian refuge iraq support kuwait yemen struggl health system ebola cholera measl tripl threat commun democrat republ congo 1000 victori special featur surviv ebola photo essay fight ebola help one hospit prevent diseas indigen afro descend rom popul center new paho health plan health emerg highlight 98 bahama hurrican health facil damag hospit flood polio emerg philippin tanzania search polio unusu place case undiagnos febril ill unit republ tanzania expert group call increas prepared global health emerg photo essay sierra leon announc nation action plan health secur republ korea launch five countri health secur initi west africa statement al hol camp syria climat crisi threaten health asia pacif region say lawmak antiretrovir drug hiv posit child pakistan latest updat ebola surveil dashboard ethiopia join global effort end cholera 2030 scale emerg health servic eastern ukrain abcd trauma care contribut japan enabl support healthcar servic syrian child second ebola vaccin given green light health emerg highlight 97 paho warn complex situat dengu latin america caribbean hajj health safeti boost new health earli warn system european region lose ground effort elimin measl syrian arab republ tackl ndc emerg primari health care south sudan conduct full scale ebola simul exercis train libyan prevent control deadli diseas oral cholera vaccin reach nearli 400 000 peopl yemen new ebola drug shown effect burundi launch ebola vaccin campaign health front line worker ebola eight lesson west africa appli democrat republ congo ministeri gather shape africa health agenda brazzavil new studi health system respons violenc woman european region baselin ass 2019 health emerg highlight 96 ebola outbreak democrat republ congo declar public health emerg intern concern epidemiolog alert hemorrhag fever due arenaviru bolivia dengu increas like raini season scale activ burkina faso respons worsen humanitarian situat address leishmaniasi high risk area syrian arab republ republ korea strengthen countri capac prevent detect respond diseas outbreak vaccin measl europ increas amid ongo outbreak elizabeth hoff seven year tireless work war torn syria data tool improv ebola surveil contact trace decis make uganda libya five medic staff dead latest attack health facil tripoli thailand becom first region classifi emerg medic team health emerg highlight 95 one million peopl vaccin cholera democrat republ congo worldwid reduct mer case death sinc 2016 sri lanka elimin measl video mental health servic occupi palestinian territori public health emerg oper centr strengthen train execut committe paho respons maintain effect technic cooper agenda venezuela neighbor member state nigeria intensifi cross border immun nomad popul burundi commun crucial fight ebola special web featur advanc prepared western pacif south sudan train healthcar worker manag sever acut malnutrit deliv health care displac peopl northwest syrian arab republ 20 million child miss lifesav measl diphtheria tetanu vaccin 2018 region director dr ahm al mandhari attack health care eastern mediterranean region health emerg highlight 94 work emerg prepar prevent detect respond annual report 2018 post cyclon 200 000 peopl lack access health servic mozambiqu hiv outbreak pakistan affect hundr child wash health care facil global baselin report 2019 statement meet intern health regul 2005 emerg committe ebola viru diseas democrat republ congo cross border diseas outbreak simul exercis reinforc prepared east africa weekli epidemiolog record special issu countri emerg prepared video turkish syrian health worker stand togeth deliv health servic refuge strengthen healthcar system northeast nigeria deliv 10 ambul iraq support medic servic hard reach area cameroonian scientist champion african led research donat saudi arabia unit arab emir provid access healthcar million yemen new preval estim mental disord conflict set health emerg highlight 93 video respond massiv flood islam republ iran adapt ebola vaccin strategi democrat republ congo due insecur support one million malnourish child northeast nigeria 188 000 peopl requir health assist cyclon kenneth pummel mozambiqu natur new scienc divis promot univers health coverag emerg risk commun packag pioneer europ roll global condemn multipl attack health facil syrian arab republ diseas outbreak news middl east respiratori syndrom coronaviru mer cov kingdom saudi arabia dr raquel mahoqu maguel team leader health oper mozambiqu pacif first intern emerg medic team readi go kyrgyzstan recogn need focu health emerg prepared health emerg highlight 92 ebola respond kill attack butembo hospit intern displac person reach nearli one million ethiopia reinforc medic suppli train specialist captain health emerg respons new report call urgent action avert antimicrobi resist crisi mozambiqu diseas detect box high tech solut emerg set doctor kill libyan conflict condemn kill polio worker pakistan malaria vaccin pilot launch malawi colombian minist health present countri health prioriti paho japan support respons yemen support peopl hiv affect recent flood islam republ iran health emerg highlight 91 cyclon idai follow event happen yemen sharp increas acut wateri diarrhoea cholera death rise everi hour 30 peopl diagnos tuberculosi european region airlift medic suppli flood respons islam republ iran rwanda vaccin frontlin health worker ebola 16th intern cours dengu zika emerg arbovirus 12 23 august 2019 statement meet intern health regul 2005 emerg committe ebola viru diseas democrat republ congo 12th april 2019 rohingya crisi new epidemiolog softwar control diseas outbreak aynaa stori treat sever acut malnutrit syria fast rollout cholera vaccin mozambiqu new laboratori leadership compet framework focus one health health emerg highlight 90 launch new global influenza strategi director gener reiter commit ebola respons despit anoth attack support prosthet rehabilit centr iraq bring hope patient disabl africa first ever mass typhoid fever vaccin campaign end zimbabw unexplod mine pose daili risk peopl northern syria uncov fish epidem stun iraq drive chang somali mother child photo essay 8 way support health syria fao oie issu new guid one health approach zoonot diseas first review papua new guinea health system highlight need stronger health system unveil sweep reform drive toward tripl billion target health emerg highlight 89 ebola respons risk fund shortfal humanitarian convoy syria provid suppli medicin 40 000 peopl new region director highlight climat chang emerg nationwid measl rubella immun campaign reach 11 6 million child yemen video ebola treatment chang provid health care displac popul host commun south sudan global confer call action prevent suffer disabl mycetoma better emerg health care 40 000 peopl eastern ukrain despit conflict instabl almost half million yemeni treat onchocerciasi jamaica respond dengu outbreak democrat republ congo rest mobil unit pursu end sleep sick japan give u 22 million strengthen global health secur intern push improv food safeti health emerg highlight 88 video ebola survivor programm eight emerg diseas emerg respond western pacif region 2018 libya 388 000 peopl face health risk u 43 5 million need support five countri fight lassa fever photo essay social scienc train enhanc commun engag health emerg european region question answer measl outbreak philippin ethiopia launch measl vaccin 2nd dose 3 3 million child annual critic health situat al hol camp syrian arab republ iraq jordan work togeth curb outbreak ntd launch toolkit optim water sanit hygien wash intervent south sudan integr wash earli childhood develop therapeut nutrit program health emerg highlight 87 ten threat global health 2019 photo essay live drought hit afghan herat provinc video healthi babi born mother surviv ebola care help syrian nurs cope crisi nigerian state declar end cholera outbreak concern health impact gaza fuel crisi 10 thing know health refuge migrant europ photo essay human v mosquito commun take upper hand cabo verd airlift medic suppli northeast syria respond post conflict health need southern philippin director gener visit ebola affect area democrat republ congo new year health emerg highlight 86 pandem simul test global emerg respons video reach hagahai papua new guinea south sudan vaccin frontlin health worker ebola libya launch nationwid campaign vaccin 2 7 million child measl rubella polio pandem influenza prepared framework report chart global nation progress polio outbreak syria success stop focu sexual reproduct health among rohingya refuge initi hepat treatment afghanistan prevent hospit acquir infect eastern ukrain save live niger vaccin 152 000 peopl cholera high risk area long haul flood affect famili attapeu lao pdr rebuild live health emerg highlight 85 photo essay wait treatment gaza democrat republ congo begin first ever multi drug ebola trial new hiv diagnos alarm level european region despit progress eu eea lifesav medicin medic suppli reach shirqat iraq respond need flood victim condemn attack health care eastern mediterranean region video malnutrit yemen measl case spike global due gap vaccin coverag partner launch countri led respons put stall malaria control effort back track malaria control campaign launch democrat republ congo save live aid ebola respons ghana launch campaign vaccin 5 3 million peopl yellow fever health emerg highlight 84 video provid thousand health worker yemen financi incent new measur strong partnership posit impact ebola respons democrat republ congo photo essay one drop time scale afghanistan blood bank uganda vaccin frontlin health worker ebola singapor wipe measl australia brunei darussalam macao sar china elimin rubella statement yemen dr ahm al mandhari region director eastern mediterranean afghanistan 5 million child vaccin polio support ministri health train provinci district health promot offic emerg risk commun climat chang increas risk outbreak africa avian influenza could spread along wild bird migrat rout winter health emerg highlight 83 year progress toward end cholera worldwid enabl quick action save live protect peopl impact health emerg statement octob 2018 meet ihr emerg committe ebola viru diseas outbreak democrat republ congo south sudan success conduct first ever diagnost test ebola health wheel mobil clinic bring vital care displac yazidi iraq ebola prepared respons rwanda pool mer expert deploy strengthen partnership countri commit elimin yellow fever epidem polio infrastructur remain crucial mount initi respons diseas outbreak nigeria protocol investig non season influenza emerg acut respiratori diseas uganda prime minist laud support diseas outbreak touch flu face greater risk health emerg highlight 82 influenza readi respond flood across nigeria health worker yemen reach 306 000 peopl cholera vaccin restor mobil hope mosul provid lifesav health nutrit servic south sudan deliv largest cross border shipment health suppli northwest syria help restor primari health care servic aleppo zimbabw vaccin 1 4 million peopl cholera risk commun commun engag prepared readi framework water filter help guard pregnant woman diseas intern displac person hudaydah endur harsh circumst sana east african countri intensifi collabor prepared get readi health emerg africa health emerg highlight 81 republ congo vaccin one million peopl yellow fever call protect humanitarian worker civilian democrat republ congo major earthquak hit sulawesi indonesia uganda step ebola prepared respons 22 high risk district nigeria request expertis cholera outbreak statement humanitarian respons yemen tuberculosi control aleppo updat typhoon ompong mangkhut philippin improv health servic one million vulner peopl support access assist technolog mosul power prepared deploy nearli 4000 volunt tackl malaria nigeria distribut essenti medicin primari health care centr libya recommend composit influenza viru vaccin school refuge migrant health build exist capac provid care work protect health care introduct attack health care initi health emerg highlight 80 new ebola therapeut treatment use local materi build health facil airlift 21 ton medic suppli north east syria dialysi patient yemen struggl obtain regular session amid war encount ebola inspir chang scale respons fast move cholera outbreak zimbabw capit work close republ korea respons mer case strengthen trauma care servic gaza airlift 500 ton essenti medicin medic suppli yemen strengthen emerg medic team better respons disast global prepared monitor board conven first time uganda target 1 6 million peopl cholera vaccin scale respons borno declar anoth outbreak cholera scale risk commun capac european region expand polio vaccin papua new guinea health emerg highlight 79 rohingya crisi one year director gener survey ebola outbreak world humanitarian day 19 august major public health event hajj 2018 thank effect time prepared ebola hope end tunnel mangina measl case hit record high european region papua new guinea vaccin 700 000 second round polio campaign african health minist commit end cholera outbreak 2030 west nile viru infect spike southern central europ vulner commun iraq access health care servic feder state micronesia forg way forward health secur pacif statement eighteenth ihr emerg committe regard intern spread polioviru health emerg highlight 78 call free secur access respond ebola outbreak outbreak behind headlin reiter call protect health worker patient health facil deliv trauma kit gaza improv influenza viru detect latin america caribbean partner support ministri health set earli warn system attapeu provinc support life save health care peopl southern syria ethiopia launch integr vaccin campaign displac peopl papua new guinea vaccin almost 300 000 first round polio campaign gaza stori loss surviv protect 150 000 peopl risk yellow fever support south sudan develop nation action plan health secur multisector partnership coordin ihr 2005 health secur help provid treatment tuberculosi patient libya health emerg highlight 77 cluster presumpt ebola case north kivu secur 562 000 dose oral cholera vaccin pre emptiv campaign south sudan airlift 168 tonn life save medicin medic suppli yemen respond grow health need gaza ministri health build capac frontlin health care worker iraq launch care newborn home initi syria wildfir threaten europ underscor health risk south sudan strengthen diseas prepared respons thank kuwait gener support peopl yemen polio immun drive start papua new guinea joint extern evalu ihr capac libya restor health care servic newli access area sudan work alongsid un govern support flood respons health emerg highlight 76 fund gap threaten closur health facil serv almost one million iraqi respond health need al hudaydah amid escal conflict ebola viru diseas democrat republ congo concern access health servic displac peopl southern syria deliv 17 ton medicin medic equip douma borno target one million child anti malaria therapi improv drink water qualiti rohingya camp adamawa conduct first vaccin campaign respons cholera outbreak improv diagnost capac fast track lassa fever control reach batwa commun combat ebola time intervent save beauti asawka life preposit medic kit support disast risk manag upgrad trauma care servic kapisa provinci hospit health emerg highlight 75 bring ebola vaccin remot commun traine worst case best practic hunt ebola continu life save support yemen blood transfus centr ebola respond establish emerg oper centr emerg cholera vaccin adamawa state ambul strengthen referr pathway mosul anbar kirkuk scale activ assist peopl affect drought world refuge day 2018 use technolog tame outbreak european region readi respond next influenza pandem addit workforc ad cox bazar hospit strengthen rohingya refuge respons launch simex learn cours littl black box detect track outbreak health emerg highlight 74 one month mark ebola outbreak focu shift remot area ebola respons build trust engag affect commun statement humanitarian situat yemen return home surviv ebola activ search case avert spread cholera central african republ prepar ebola respons prepared emerg respons gulf aden work nation health author contain diseas outbreak primari health care reach returne remot area ninewa intens care iraq control cholera amidst devast war yemen minim health impact monsoon cox bazar make pandem prepared financi sustain primari health care centr rural damascu reopen renew commit health care venezuela health emerg highlight 73 ebola vaccin provid protect hope high risk commun ebola knowledg resourc respond health emerg respons ebola outbreak get medicin flood victim somalia matter massiv cholera vaccin campaign trauma stabil point key optim trauma care gaza enhanc real time surveil hard reach area south sudan ensur drink water safeti cox bazar immun hundr thousand child northern syria borno state boost immun 200 000 child measl priorit health care deliveri commun area return health emerg highlight 72 new ebola outbreak declar largest cholera vaccin drive histori manag epidem key fact major deadli diseas nigeria lassa fever outbreak contain loom monsoon littl fund threaten health gain cox bazar fight world largest cholera outbreak surgeon dedic save live mosul iraq reach mental health servic displac syrian half million somali affect flood heavi rainfal health emerg highlight 70 nearli one billion africa protect yellow fever 2026 heal mental scar violenc north eastern nigeria 50 day continu serv earthquak affect commun iraq help critic ill child live increas health care rohingya cox bazar surveil team risk track diseas outbreak northern syria northern syria access primari health care give hope malnourish child repair wound war afghanistan boost assist vital health care syria haiti launch campaign vaccin 2 million child diphtheria explos hazard pose fatal risk syrian trauma recoveri address emerg care afghanistan health emerg highlight 69 keep hospit feed centr aliv yemen fill gap yemen health system enabl quick action save live conting fund emerg trail lassa fever southern nigeria health facil devast papua new guinea earthquak provid urgent health servic respons displac afrin provid assist vulner popul iraq respond critic health need thousand syrian flee east ghouta support 16 african countri protect listeriosi outbreak call urgent action improv health condit gaza train rais risk commun new height ethiopia health emerg highlight 68 frontlin fight lassa fever nigeria seven year syria health tragedi revamp plagu detect madagascar somalia measl campaign aim protect child save live polio personnel support lassa fever respons nigeria emerg health team deploy earthquak affect provinc papua new guinea conflict new life syrian health worker turkey diphtheria vaccin campaign 2 7 million child conclud yemen pledg confer conting fund emerg cfe save live share knowledg onlin nationwid polio vaccin campaign aim vaccin 2 4 million child zanzibar develop nation action plan health secur sudanes physician nurs graduat mass casualti manag cours health emerg highlight 67 nigeria battl largest lassa fever outbreak record deliv life save medicin suppli gaza diversifi strategi vaccin yellow fever são paulo urgent need scale health servic cox bazar work togeth protect health cyclon gita recommend composit influenza viru vaccin portrait ukrain conflict line humanitarian assist need european region countri conven boost emerg prepared respons need know avian influenza onlin cours revis cholera kit high level deleg visit ethiopia k relief give u 2 million health respons rohingya crisi socialnet join goarn mission help protect south african listeriosi health emerg highlight 66 top epidem prone diseas without suffici counter measur displac peopl ibb devast hunger diseas standbi partner crucial role emerg respons 10 threat global health 2018 season influenza vaccin europ move contain nigeria lassa fever outbreak south sudan declar end longest largest cholera outbreak respond promptli suspect rift valley fever outbreak deliv life save health suppli deir ez zor kiribati butiraoi ferri disast onlin cours clinic manag respiratori diphtheria health system strengthen health emerg respons health emerg highlight 65 histor yellow fever vaccin campaign brazil nigeria airlift 200 tonn health suppli yemen cox bazar 350 000 child get addit dose diphtheria vaccin stop measl outbreak ukrain promot one health approach south sudan medicin move diphtheria make alarm comeback yemen support rehabilit health facil darfur mer situat updat work keep world safe know season influenza health emerg highlight 64 key result 2017 nearli half million child vaccin diphtheria cox bazar dr tedro invest health end plagu madagascar one million peopl immun cholera zambia wfp unicef statement 1000 day war yemen new strain mening expand africa urgent action need help nigeria control cholera borno state deliv 70 ton life save medicin suppli sana commun risk public health emerg updat yellow fever nigeria archiv 2017 issu health emerg highlight 2017 archiv 2016 issu health emerg highlight 2016 archiv 2015 monthli issu health emerg highlight 2015 archiv 2014 monthli issu health emerg highlight 2014 archiv 2013 monthli issu health emerg highlight 2013 health action crise monthli highlight distribut monthli highlight interrupt septemb 2011 novemb 2012 replac health emerg highlight health action crise weekli highlight distribut weekli highlight interrupt februari 2010 septemb 2010 replac comprehens monthli version,https://www.who.int/countries
18,autocomplet result avail use arrow review enter select,https://www.who.int/countries
19,global 9 33am cet 27 decemb 2020 79 062 802 confirm case covid 19 includ 1 751 311 death report,https://www.who.int/countries
20,world health survey plu wh multi topic multi mode multi platform survey system address essenti data gap flexibl adapt countri uniqu data need strengthen surveil capac wh provid critic data inform decis make,https://www.who.int/countries
21,data coronaviru diseas covid 19 pandem current avail directli sourc plea note gho api current provid covid 19 data data extract situat dashboard avail unocha humanitarian data exchang hdx platform content provid set regularli updat csv file,https://www.who.int/countries
22,tripl billion target ambiti initi improv health billion peopl 2023 foundat thirteenth gener programm work gpw 13 act measur polici strategi integr part gpw 13 result framework new tool design measur improv impact health countri level measur target close align sustain develop goal reduc countri burden data collect streamlin effort acceler progress toward achiev key target,https://www.who.int/countries
23,global 9 33am cet 27 decemb 2020 79 062 802 confirm case covid 19 includ 1 751 311 death report,https://www.who.int/countries
24,identifi health inequ driver essenti achiev health equiti thirteenth global programm work gpw13 monitor health inequ crucial identifi differ health differ popul subgroup provid evid left behind inform health polici programm practic aim close exist gap achiev health equiti health equiti monitor provid evid exist health inequ make avail tool resourc health inequ monitor,https://www.who.int/countries
25,thirteenth gener programm work gpw 13 defin strategi five year period 2019 2023 focus measur impact peopl health countri level mission promot health keep world safe serv vulner link three bold target,https://www.who.int/countries
26,autocomplet result avail use arrow review enter select,https://www.who.int
27,autocomplet result avail use arrow review enter select,https://www.who.int
28,world midst covid 19 pandem partner work togeth respons track pandem advis critic intervent distribut vital medic suppli need race develop deploy safe effect vaccin vaccin save million live year vaccin work train prepar bodi natur defenc immun system recogn fight virus bacteria target bodi expo diseas caus germ later bodi immedi readi destroy prevent ill current 50 covid 19 vaccin candid trial work collabor scientist busi global health organ act acceler speed pandem respons safe effect vaccin found covax led gavi cepi facilit equit access distribut vaccin protect peopl countri peopl risk priorit work toward roll safe effect vaccin fairli must continu essenti public health action suppress transmiss reduc mortal,https://www.who.int
